,filename,label
1014,E:\data-version-control\data\raw\train\n03888257\n03888257_10748.JPEG,parachute
1015,E:\data-version-control\data\raw\train\n03888257\n03888257_1075.JPEG,parachute
1016,E:\data-version-control\data\raw\train\n03888257\n03888257_10775.JPEG,parachute
1017,E:\data-version-control\data\raw\train\n03888257\n03888257_10796.JPEG,parachute
1018,E:\data-version-control\data\raw\train\n03888257\n03888257_10844.JPEG,parachute
1019,E:\data-version-control\data\raw\train\n03888257\n03888257_10913.JPEG,parachute
1020,E:\data-version-control\data\raw\train\n03888257\n03888257_10916.JPEG,parachute
1021,E:\data-version-control\data\raw\train\n03888257\n03888257_10919.JPEG,parachute
1022,E:\data-version-control\data\raw\train\n03888257\n03888257_10923.JPEG,parachute
1023,E:\data-version-control\data\raw\train\n03888257\n03888257_10933.JPEG,parachute
1024,E:\data-version-control\data\raw\train\n03888257\n03888257_10946.JPEG,parachute
1025,E:\data-version-control\data\raw\train\n03888257\n03888257_10949.JPEG,parachute
1026,E:\data-version-control\data\raw\train\n03888257\n03888257_1097.JPEG,parachute
1027,E:\data-version-control\data\raw\train\n03888257\n03888257_10999.JPEG,parachute
1028,E:\data-version-control\data\raw\train\n03888257\n03888257_11014.JPEG,parachute
1029,E:\data-version-control\data\raw\train\n03888257\n03888257_11053.JPEG,parachute
1030,E:\data-version-control\data\raw\train\n03888257\n03888257_11056.JPEG,parachute
1031,E:\data-version-control\data\raw\train\n03888257\n03888257_11098.JPEG,parachute
1032,E:\data-version-control\data\raw\train\n03888257\n03888257_11109.JPEG,parachute
1033,E:\data-version-control\data\raw\train\n03888257\n03888257_11137.JPEG,parachute
1034,E:\data-version-control\data\raw\train\n03888257\n03888257_11187.JPEG,parachute
1035,E:\data-version-control\data\raw\train\n03888257\n03888257_11216.JPEG,parachute
1036,E:\data-version-control\data\raw\train\n03888257\n03888257_11237.JPEG,parachute
1037,E:\data-version-control\data\raw\train\n03888257\n03888257_11255.JPEG,parachute
1038,E:\data-version-control\data\raw\train\n03888257\n03888257_11313.JPEG,parachute
1039,E:\data-version-control\data\raw\train\n03888257\n03888257_11326.JPEG,parachute
1040,E:\data-version-control\data\raw\train\n03888257\n03888257_1135.JPEG,parachute
1041,E:\data-version-control\data\raw\train\n03888257\n03888257_11359.JPEG,parachute
1042,E:\data-version-control\data\raw\train\n03888257\n03888257_1137.JPEG,parachute
1043,E:\data-version-control\data\raw\train\n03888257\n03888257_11378.JPEG,parachute
1044,E:\data-version-control\data\raw\train\n03888257\n03888257_11387.JPEG,parachute
1045,E:\data-version-control\data\raw\train\n03888257\n03888257_11439.JPEG,parachute
1046,E:\data-version-control\data\raw\train\n03888257\n03888257_11477.JPEG,parachute
1047,E:\data-version-control\data\raw\train\n03888257\n03888257_11494.JPEG,parachute
1048,E:\data-version-control\data\raw\train\n03888257\n03888257_11539.JPEG,parachute
1049,E:\data-version-control\data\raw\train\n03888257\n03888257_11584.JPEG,parachute
1050,E:\data-version-control\data\raw\train\n03888257\n03888257_11587.JPEG,parachute
1051,E:\data-version-control\data\raw\train\n03888257\n03888257_11593.JPEG,parachute
1052,E:\data-version-control\data\raw\train\n03888257\n03888257_11609.JPEG,parachute
1053,E:\data-version-control\data\raw\train\n03888257\n03888257_11628.JPEG,parachute
1054,E:\data-version-control\data\raw\train\n03888257\n03888257_11658.JPEG,parachute
1055,E:\data-version-control\data\raw\train\n03888257\n03888257_11694.JPEG,parachute
1056,E:\data-version-control\data\raw\train\n03888257\n03888257_11697.JPEG,parachute
1057,E:\data-version-control\data\raw\train\n03888257\n03888257_11699.JPEG,parachute
1058,E:\data-version-control\data\raw\train\n03888257\n03888257_11737.JPEG,parachute
1059,E:\data-version-control\data\raw\train\n03888257\n03888257_1175.JPEG,parachute
1060,E:\data-version-control\data\raw\train\n03888257\n03888257_11755.JPEG,parachute
1061,E:\data-version-control\data\raw\train\n03888257\n03888257_11759.JPEG,parachute
1062,E:\data-version-control\data\raw\train\n03888257\n03888257_11787.JPEG,parachute
1063,E:\data-version-control\data\raw\train\n03888257\n03888257_11803.JPEG,parachute
1064,E:\data-version-control\data\raw\train\n03888257\n03888257_11809.JPEG,parachute
1065,E:\data-version-control\data\raw\train\n03888257\n03888257_11845.JPEG,parachute
1066,E:\data-version-control\data\raw\train\n03888257\n03888257_11854.JPEG,parachute
1067,E:\data-version-control\data\raw\train\n03888257\n03888257_11886.JPEG,parachute
1068,E:\data-version-control\data\raw\train\n03888257\n03888257_11943.JPEG,parachute
1069,E:\data-version-control\data\raw\train\n03888257\n03888257_12049.JPEG,parachute
1070,E:\data-version-control\data\raw\train\n03888257\n03888257_12053.JPEG,parachute
1071,E:\data-version-control\data\raw\train\n03888257\n03888257_12055.JPEG,parachute
1072,E:\data-version-control\data\raw\train\n03888257\n03888257_12088.JPEG,parachute
1073,E:\data-version-control\data\raw\train\n03888257\n03888257_12094.JPEG,parachute
1074,E:\data-version-control\data\raw\train\n03888257\n03888257_12164.JPEG,parachute
1075,E:\data-version-control\data\raw\train\n03888257\n03888257_12165.JPEG,parachute
1076,E:\data-version-control\data\raw\train\n03888257\n03888257_12195.JPEG,parachute
1077,E:\data-version-control\data\raw\train\n03888257\n03888257_12205.JPEG,parachute
1078,E:\data-version-control\data\raw\train\n03888257\n03888257_12235.JPEG,parachute
1079,E:\data-version-control\data\raw\train\n03888257\n03888257_12247.JPEG,parachute
1080,E:\data-version-control\data\raw\train\n03888257\n03888257_12323.JPEG,parachute
1081,E:\data-version-control\data\raw\train\n03888257\n03888257_12326.JPEG,parachute
1082,E:\data-version-control\data\raw\train\n03888257\n03888257_12349.JPEG,parachute
1083,E:\data-version-control\data\raw\train\n03888257\n03888257_12378.JPEG,parachute
1084,E:\data-version-control\data\raw\train\n03888257\n03888257_12413.JPEG,parachute
1085,E:\data-version-control\data\raw\train\n03888257\n03888257_12446.JPEG,parachute
1086,E:\data-version-control\data\raw\train\n03888257\n03888257_12517.JPEG,parachute
1087,E:\data-version-control\data\raw\train\n03888257\n03888257_12568.JPEG,parachute
1088,E:\data-version-control\data\raw\train\n03888257\n03888257_12593.JPEG,parachute
1089,E:\data-version-control\data\raw\train\n03888257\n03888257_12628.JPEG,parachute
1090,E:\data-version-control\data\raw\train\n03888257\n03888257_1265.JPEG,parachute
1091,E:\data-version-control\data\raw\train\n03888257\n03888257_12694.JPEG,parachute
1092,E:\data-version-control\data\raw\train\n03888257\n03888257_12753.JPEG,parachute
1093,E:\data-version-control\data\raw\train\n03888257\n03888257_12775.JPEG,parachute
1094,E:\data-version-control\data\raw\train\n03888257\n03888257_12788.JPEG,parachute
1095,E:\data-version-control\data\raw\train\n03888257\n03888257_128.JPEG,parachute
1096,E:\data-version-control\data\raw\train\n03888257\n03888257_12816.JPEG,parachute
1097,E:\data-version-control\data\raw\train\n03888257\n03888257_1286.JPEG,parachute
1098,E:\data-version-control\data\raw\train\n03888257\n03888257_12883.JPEG,parachute
1099,E:\data-version-control\data\raw\train\n03888257\n03888257_12973.JPEG,parachute
1100,E:\data-version-control\data\raw\train\n03888257\n03888257_13016.JPEG,parachute
1101,E:\data-version-control\data\raw\train\n03888257\n03888257_13029.JPEG,parachute
1102,E:\data-version-control\data\raw\train\n03888257\n03888257_13074.JPEG,parachute
1103,E:\data-version-control\data\raw\train\n03888257\n03888257_13075.JPEG,parachute
1104,E:\data-version-control\data\raw\train\n03888257\n03888257_13078.JPEG,parachute
1105,E:\data-version-control\data\raw\train\n03888257\n03888257_13114.JPEG,parachute
1106,E:\data-version-control\data\raw\train\n03888257\n03888257_13129.JPEG,parachute
1107,E:\data-version-control\data\raw\train\n03888257\n03888257_13175.JPEG,parachute
1108,E:\data-version-control\data\raw\train\n03888257\n03888257_13184.JPEG,parachute
1109,E:\data-version-control\data\raw\train\n03888257\n03888257_13198.JPEG,parachute
1110,E:\data-version-control\data\raw\train\n03888257\n03888257_13208.JPEG,parachute
1111,E:\data-version-control\data\raw\train\n03888257\n03888257_13209.JPEG,parachute
1112,E:\data-version-control\data\raw\train\n03888257\n03888257_13224.JPEG,parachute
1113,E:\data-version-control\data\raw\train\n03888257\n03888257_13236.JPEG,parachute
1114,E:\data-version-control\data\raw\train\n03888257\n03888257_13264.JPEG,parachute
1115,E:\data-version-control\data\raw\train\n03888257\n03888257_13276.JPEG,parachute
1116,E:\data-version-control\data\raw\train\n03888257\n03888257_13283.JPEG,parachute
1117,E:\data-version-control\data\raw\train\n03888257\n03888257_13285.JPEG,parachute
1118,E:\data-version-control\data\raw\train\n03888257\n03888257_13314.JPEG,parachute
1119,E:\data-version-control\data\raw\train\n03888257\n03888257_13315.JPEG,parachute
1120,E:\data-version-control\data\raw\train\n03888257\n03888257_1346.JPEG,parachute
1121,E:\data-version-control\data\raw\train\n03888257\n03888257_13476.JPEG,parachute
1122,E:\data-version-control\data\raw\train\n03888257\n03888257_13565.JPEG,parachute
1123,E:\data-version-control\data\raw\train\n03888257\n03888257_13587.JPEG,parachute
1124,E:\data-version-control\data\raw\train\n03888257\n03888257_13596.JPEG,parachute
1125,E:\data-version-control\data\raw\train\n03888257\n03888257_13769.JPEG,parachute
1126,E:\data-version-control\data\raw\train\n03888257\n03888257_1389.JPEG,parachute
1127,E:\data-version-control\data\raw\train\n03888257\n03888257_13894.JPEG,parachute
1128,E:\data-version-control\data\raw\train\n03888257\n03888257_13896.JPEG,parachute
1129,E:\data-version-control\data\raw\train\n03888257\n03888257_13944.JPEG,parachute
1130,E:\data-version-control\data\raw\train\n03888257\n03888257_14005.JPEG,parachute
1131,E:\data-version-control\data\raw\train\n03888257\n03888257_14016.JPEG,parachute
1132,E:\data-version-control\data\raw\train\n03888257\n03888257_14019.JPEG,parachute
1133,E:\data-version-control\data\raw\train\n03888257\n03888257_14065.JPEG,parachute
1134,E:\data-version-control\data\raw\train\n03888257\n03888257_14089.JPEG,parachute
1135,E:\data-version-control\data\raw\train\n03888257\n03888257_14128.JPEG,parachute
1136,E:\data-version-control\data\raw\train\n03888257\n03888257_14304.JPEG,parachute
1137,E:\data-version-control\data\raw\train\n03888257\n03888257_14368.JPEG,parachute
1138,E:\data-version-control\data\raw\train\n03888257\n03888257_1446.JPEG,parachute
1139,E:\data-version-control\data\raw\train\n03888257\n03888257_14497.JPEG,parachute
1140,E:\data-version-control\data\raw\train\n03888257\n03888257_14504.JPEG,parachute
1141,E:\data-version-control\data\raw\train\n03888257\n03888257_14583.JPEG,parachute
1142,E:\data-version-control\data\raw\train\n03888257\n03888257_14703.JPEG,parachute
1143,E:\data-version-control\data\raw\train\n03888257\n03888257_14853.JPEG,parachute
1144,E:\data-version-control\data\raw\train\n03888257\n03888257_14859.JPEG,parachute
1145,E:\data-version-control\data\raw\train\n03888257\n03888257_1487.JPEG,parachute
1146,E:\data-version-control\data\raw\train\n03888257\n03888257_1496.JPEG,parachute
1147,E:\data-version-control\data\raw\train\n03888257\n03888257_14967.JPEG,parachute
1148,E:\data-version-control\data\raw\train\n03888257\n03888257_14974.JPEG,parachute
1149,E:\data-version-control\data\raw\train\n03888257\n03888257_15019.JPEG,parachute
1150,E:\data-version-control\data\raw\train\n03888257\n03888257_15067.JPEG,parachute
1151,E:\data-version-control\data\raw\train\n03888257\n03888257_15096.JPEG,parachute
1152,E:\data-version-control\data\raw\train\n03888257\n03888257_1517.JPEG,parachute
1153,E:\data-version-control\data\raw\train\n03888257\n03888257_15234.JPEG,parachute
1154,E:\data-version-control\data\raw\train\n03888257\n03888257_15299.JPEG,parachute
1155,E:\data-version-control\data\raw\train\n03888257\n03888257_15364.JPEG,parachute
1156,E:\data-version-control\data\raw\train\n03888257\n03888257_15395.JPEG,parachute
1157,E:\data-version-control\data\raw\train\n03888257\n03888257_15415.JPEG,parachute
1158,E:\data-version-control\data\raw\train\n03888257\n03888257_15486.JPEG,parachute
1159,E:\data-version-control\data\raw\train\n03888257\n03888257_15527.JPEG,parachute
1160,E:\data-version-control\data\raw\train\n03888257\n03888257_1553.JPEG,parachute
1161,E:\data-version-control\data\raw\train\n03888257\n03888257_15617.JPEG,parachute
1162,E:\data-version-control\data\raw\train\n03888257\n03888257_15697.JPEG,parachute
1163,E:\data-version-control\data\raw\train\n03888257\n03888257_15735.JPEG,parachute
1164,E:\data-version-control\data\raw\train\n03888257\n03888257_15777.JPEG,parachute
1165,E:\data-version-control\data\raw\train\n03888257\n03888257_15779.JPEG,parachute
1166,E:\data-version-control\data\raw\train\n03888257\n03888257_15786.JPEG,parachute
1167,E:\data-version-control\data\raw\train\n03888257\n03888257_15797.JPEG,parachute
1168,E:\data-version-control\data\raw\train\n03888257\n03888257_15816.JPEG,parachute
1169,E:\data-version-control\data\raw\train\n03888257\n03888257_15826.JPEG,parachute
1170,E:\data-version-control\data\raw\train\n03888257\n03888257_1586.JPEG,parachute
1171,E:\data-version-control\data\raw\train\n03888257\n03888257_15914.JPEG,parachute
1172,E:\data-version-control\data\raw\train\n03888257\n03888257_1593.JPEG,parachute
1173,E:\data-version-control\data\raw\train\n03888257\n03888257_15946.JPEG,parachute
1174,E:\data-version-control\data\raw\train\n03888257\n03888257_15948.JPEG,parachute
1175,E:\data-version-control\data\raw\train\n03888257\n03888257_16077.JPEG,parachute
1176,E:\data-version-control\data\raw\train\n03888257\n03888257_1608.JPEG,parachute
1177,E:\data-version-control\data\raw\train\n03888257\n03888257_16173.JPEG,parachute
1178,E:\data-version-control\data\raw\train\n03888257\n03888257_16223.JPEG,parachute
1179,E:\data-version-control\data\raw\train\n03888257\n03888257_16256.JPEG,parachute
1180,E:\data-version-control\data\raw\train\n03888257\n03888257_16267.JPEG,parachute
1181,E:\data-version-control\data\raw\train\n03888257\n03888257_16296.JPEG,parachute
1182,E:\data-version-control\data\raw\train\n03888257\n03888257_16299.JPEG,parachute
1183,E:\data-version-control\data\raw\train\n03888257\n03888257_16315.JPEG,parachute
1184,E:\data-version-control\data\raw\train\n03888257\n03888257_16369.JPEG,parachute
1185,E:\data-version-control\data\raw\train\n03888257\n03888257_16403.JPEG,parachute
1186,E:\data-version-control\data\raw\train\n03888257\n03888257_16419.JPEG,parachute
1187,E:\data-version-control\data\raw\train\n03888257\n03888257_16446.JPEG,parachute
1188,E:\data-version-control\data\raw\train\n03888257\n03888257_16575.JPEG,parachute
1189,E:\data-version-control\data\raw\train\n03888257\n03888257_16577.JPEG,parachute
1190,E:\data-version-control\data\raw\train\n03888257\n03888257_16595.JPEG,parachute
1191,E:\data-version-control\data\raw\train\n03888257\n03888257_16673.JPEG,parachute
1192,E:\data-version-control\data\raw\train\n03888257\n03888257_167.JPEG,parachute
1193,E:\data-version-control\data\raw\train\n03888257\n03888257_1675.JPEG,parachute
1194,E:\data-version-control\data\raw\train\n03888257\n03888257_16764.JPEG,parachute
1195,E:\data-version-control\data\raw\train\n03888257\n03888257_16765.JPEG,parachute
1196,E:\data-version-control\data\raw\train\n03888257\n03888257_16778.JPEG,parachute
1197,E:\data-version-control\data\raw\train\n03888257\n03888257_16826.JPEG,parachute
1198,E:\data-version-control\data\raw\train\n03888257\n03888257_1685.JPEG,parachute
1199,E:\data-version-control\data\raw\train\n03888257\n03888257_16977.JPEG,parachute
1200,E:\data-version-control\data\raw\train\n03888257\n03888257_17004.JPEG,parachute
1201,E:\data-version-control\data\raw\train\n03888257\n03888257_17048.JPEG,parachute
1202,E:\data-version-control\data\raw\train\n03888257\n03888257_17063.JPEG,parachute
1203,E:\data-version-control\data\raw\train\n03888257\n03888257_17133.JPEG,parachute
1204,E:\data-version-control\data\raw\train\n03888257\n03888257_17143.JPEG,parachute
1205,E:\data-version-control\data\raw\train\n03888257\n03888257_17164.JPEG,parachute
1206,E:\data-version-control\data\raw\train\n03888257\n03888257_17175.JPEG,parachute
1207,E:\data-version-control\data\raw\train\n03888257\n03888257_17206.JPEG,parachute
1208,E:\data-version-control\data\raw\train\n03888257\n03888257_17235.JPEG,parachute
1209,E:\data-version-control\data\raw\train\n03888257\n03888257_17269.JPEG,parachute
1210,E:\data-version-control\data\raw\train\n03888257\n03888257_17326.JPEG,parachute
1211,E:\data-version-control\data\raw\train\n03888257\n03888257_17368.JPEG,parachute
1212,E:\data-version-control\data\raw\train\n03888257\n03888257_17387.JPEG,parachute
1213,E:\data-version-control\data\raw\train\n03888257\n03888257_17424.JPEG,parachute
1214,E:\data-version-control\data\raw\train\n03888257\n03888257_17513.JPEG,parachute
1215,E:\data-version-control\data\raw\train\n03888257\n03888257_17533.JPEG,parachute
1216,E:\data-version-control\data\raw\train\n03888257\n03888257_17565.JPEG,parachute
1217,E:\data-version-control\data\raw\train\n03888257\n03888257_17585.JPEG,parachute
1218,E:\data-version-control\data\raw\train\n03888257\n03888257_17619.JPEG,parachute
1219,E:\data-version-control\data\raw\train\n03888257\n03888257_1767.JPEG,parachute
1220,E:\data-version-control\data\raw\train\n03888257\n03888257_1769.JPEG,parachute
1221,E:\data-version-control\data\raw\train\n03888257\n03888257_17703.JPEG,parachute
1222,E:\data-version-control\data\raw\train\n03888257\n03888257_17708.JPEG,parachute
1223,E:\data-version-control\data\raw\train\n03888257\n03888257_17727.JPEG,parachute
1224,E:\data-version-control\data\raw\train\n03888257\n03888257_17783.JPEG,parachute
1225,E:\data-version-control\data\raw\train\n03888257\n03888257_17848.JPEG,parachute
1226,E:\data-version-control\data\raw\train\n03888257\n03888257_17907.JPEG,parachute
1227,E:\data-version-control\data\raw\train\n03888257\n03888257_17929.JPEG,parachute
1228,E:\data-version-control\data\raw\train\n03888257\n03888257_1797.JPEG,parachute
1229,E:\data-version-control\data\raw\train\n03888257\n03888257_17999.JPEG,parachute
1230,E:\data-version-control\data\raw\train\n03888257\n03888257_18.JPEG,parachute
1231,E:\data-version-control\data\raw\train\n03888257\n03888257_18023.JPEG,parachute
1232,E:\data-version-control\data\raw\train\n03888257\n03888257_18026.JPEG,parachute
1233,E:\data-version-control\data\raw\train\n03888257\n03888257_18055.JPEG,parachute
1234,E:\data-version-control\data\raw\train\n03888257\n03888257_18075.JPEG,parachute
1235,E:\data-version-control\data\raw\train\n03888257\n03888257_1809.JPEG,parachute
1236,E:\data-version-control\data\raw\train\n03888257\n03888257_18096.JPEG,parachute
1237,E:\data-version-control\data\raw\train\n03888257\n03888257_18105.JPEG,parachute
1238,E:\data-version-control\data\raw\train\n03888257\n03888257_18127.JPEG,parachute
1239,E:\data-version-control\data\raw\train\n03888257\n03888257_18198.JPEG,parachute
1240,E:\data-version-control\data\raw\train\n03888257\n03888257_18208.JPEG,parachute
1241,E:\data-version-control\data\raw\train\n03888257\n03888257_18267.JPEG,parachute
1242,E:\data-version-control\data\raw\train\n03888257\n03888257_18288.JPEG,parachute
1243,E:\data-version-control\data\raw\train\n03888257\n03888257_18356.JPEG,parachute
1244,E:\data-version-control\data\raw\train\n03888257\n03888257_18436.JPEG,parachute
1245,E:\data-version-control\data\raw\train\n03888257\n03888257_18464.JPEG,parachute
1246,E:\data-version-control\data\raw\train\n03888257\n03888257_18637.JPEG,parachute
1247,E:\data-version-control\data\raw\train\n03888257\n03888257_18664.JPEG,parachute
1248,E:\data-version-control\data\raw\train\n03888257\n03888257_18687.JPEG,parachute
1249,E:\data-version-control\data\raw\train\n03888257\n03888257_18716.JPEG,parachute
1250,E:\data-version-control\data\raw\train\n03888257\n03888257_18725.JPEG,parachute
1251,E:\data-version-control\data\raw\train\n03888257\n03888257_1876.JPEG,parachute
1252,E:\data-version-control\data\raw\train\n03888257\n03888257_18898.JPEG,parachute
1253,E:\data-version-control\data\raw\train\n03888257\n03888257_18908.JPEG,parachute
1254,E:\data-version-control\data\raw\train\n03888257\n03888257_18939.JPEG,parachute
1255,E:\data-version-control\data\raw\train\n03888257\n03888257_18947.JPEG,parachute
1256,E:\data-version-control\data\raw\train\n03888257\n03888257_18956.JPEG,parachute
1257,E:\data-version-control\data\raw\train\n03888257\n03888257_18974.JPEG,parachute
1258,E:\data-version-control\data\raw\train\n03888257\n03888257_19079.JPEG,parachute
1259,E:\data-version-control\data\raw\train\n03888257\n03888257_19095.JPEG,parachute
1260,E:\data-version-control\data\raw\train\n03888257\n03888257_19103.JPEG,parachute
1261,E:\data-version-control\data\raw\train\n03888257\n03888257_19139.JPEG,parachute
1262,E:\data-version-control\data\raw\train\n03888257\n03888257_19163.JPEG,parachute
1263,E:\data-version-control\data\raw\train\n03888257\n03888257_19249.JPEG,parachute
1264,E:\data-version-control\data\raw\train\n03888257\n03888257_1929.JPEG,parachute
1265,E:\data-version-control\data\raw\train\n03888257\n03888257_19484.JPEG,parachute
1266,E:\data-version-control\data\raw\train\n03888257\n03888257_19485.JPEG,parachute
1267,E:\data-version-control\data\raw\train\n03888257\n03888257_19494.JPEG,parachute
1268,E:\data-version-control\data\raw\train\n03888257\n03888257_19499.JPEG,parachute
1269,E:\data-version-control\data\raw\train\n03888257\n03888257_19648.JPEG,parachute
1270,E:\data-version-control\data\raw\train\n03888257\n03888257_19707.JPEG,parachute
1271,E:\data-version-control\data\raw\train\n03888257\n03888257_19717.JPEG,parachute
1272,E:\data-version-control\data\raw\train\n03888257\n03888257_19805.JPEG,parachute
1273,E:\data-version-control\data\raw\train\n03888257\n03888257_19973.JPEG,parachute
1274,E:\data-version-control\data\raw\train\n03888257\n03888257_20025.JPEG,parachute
1275,E:\data-version-control\data\raw\train\n03888257\n03888257_2007.JPEG,parachute
1276,E:\data-version-control\data\raw\train\n03888257\n03888257_20114.JPEG,parachute
1277,E:\data-version-control\data\raw\train\n03888257\n03888257_20118.JPEG,parachute
1278,E:\data-version-control\data\raw\train\n03888257\n03888257_20124.JPEG,parachute
1279,E:\data-version-control\data\raw\train\n03888257\n03888257_20148.JPEG,parachute
1280,E:\data-version-control\data\raw\train\n03888257\n03888257_20206.JPEG,parachute
1281,E:\data-version-control\data\raw\train\n03888257\n03888257_20245.JPEG,parachute
1282,E:\data-version-control\data\raw\train\n03888257\n03888257_20324.JPEG,parachute
1283,E:\data-version-control\data\raw\train\n03888257\n03888257_2033.JPEG,parachute
1284,E:\data-version-control\data\raw\train\n03888257\n03888257_20344.JPEG,parachute
1285,E:\data-version-control\data\raw\train\n03888257\n03888257_20385.JPEG,parachute
1286,E:\data-version-control\data\raw\train\n03888257\n03888257_20394.JPEG,parachute
1287,E:\data-version-control\data\raw\train\n03888257\n03888257_20397.JPEG,parachute
1288,E:\data-version-control\data\raw\train\n03888257\n03888257_20433.JPEG,parachute
1289,E:\data-version-control\data\raw\train\n03888257\n03888257_20436.JPEG,parachute
1290,E:\data-version-control\data\raw\train\n03888257\n03888257_20447.JPEG,parachute
1291,E:\data-version-control\data\raw\train\n03888257\n03888257_20473.JPEG,parachute
1292,E:\data-version-control\data\raw\train\n03888257\n03888257_20504.JPEG,parachute
1293,E:\data-version-control\data\raw\train\n03888257\n03888257_20624.JPEG,parachute
1294,E:\data-version-control\data\raw\train\n03888257\n03888257_20649.JPEG,parachute
1295,E:\data-version-control\data\raw\train\n03888257\n03888257_20654.JPEG,parachute
1296,E:\data-version-control\data\raw\train\n03888257\n03888257_20676.JPEG,parachute
1297,E:\data-version-control\data\raw\train\n03888257\n03888257_20684.JPEG,parachute
1298,E:\data-version-control\data\raw\train\n03888257\n03888257_20704.JPEG,parachute
1299,E:\data-version-control\data\raw\train\n03888257\n03888257_20717.JPEG,parachute
1300,E:\data-version-control\data\raw\train\n03888257\n03888257_20893.JPEG,parachute
1301,E:\data-version-control\data\raw\train\n03888257\n03888257_20903.JPEG,parachute
1302,E:\data-version-control\data\raw\train\n03888257\n03888257_20945.JPEG,parachute
1303,E:\data-version-control\data\raw\train\n03888257\n03888257_20989.JPEG,parachute
1304,E:\data-version-control\data\raw\train\n03888257\n03888257_21027.JPEG,parachute
1305,E:\data-version-control\data\raw\train\n03888257\n03888257_2103.JPEG,parachute
1306,E:\data-version-control\data\raw\train\n03888257\n03888257_21093.JPEG,parachute
1307,E:\data-version-control\data\raw\train\n03888257\n03888257_21119.JPEG,parachute
1308,E:\data-version-control\data\raw\train\n03888257\n03888257_21154.JPEG,parachute
1309,E:\data-version-control\data\raw\train\n03888257\n03888257_21159.JPEG,parachute
1310,E:\data-version-control\data\raw\train\n03888257\n03888257_21227.JPEG,parachute
1311,E:\data-version-control\data\raw\train\n03888257\n03888257_21243.JPEG,parachute
1312,E:\data-version-control\data\raw\train\n03888257\n03888257_21265.JPEG,parachute
1313,E:\data-version-control\data\raw\train\n03888257\n03888257_21298.JPEG,parachute
1314,E:\data-version-control\data\raw\train\n03888257\n03888257_21346.JPEG,parachute
1315,E:\data-version-control\data\raw\train\n03888257\n03888257_21399.JPEG,parachute
1316,E:\data-version-control\data\raw\train\n03888257\n03888257_21628.JPEG,parachute
1317,E:\data-version-control\data\raw\train\n03888257\n03888257_21793.JPEG,parachute
1318,E:\data-version-control\data\raw\train\n03888257\n03888257_2187.JPEG,parachute
1319,E:\data-version-control\data\raw\train\n03888257\n03888257_21923.JPEG,parachute
1320,E:\data-version-control\data\raw\train\n03888257\n03888257_2195.JPEG,parachute
1321,E:\data-version-control\data\raw\train\n03888257\n03888257_21998.JPEG,parachute
1322,E:\data-version-control\data\raw\train\n03888257\n03888257_22018.JPEG,parachute
1323,E:\data-version-control\data\raw\train\n03888257\n03888257_22053.JPEG,parachute
1324,E:\data-version-control\data\raw\train\n03888257\n03888257_22096.JPEG,parachute
1325,E:\data-version-control\data\raw\train\n03888257\n03888257_22114.JPEG,parachute
1326,E:\data-version-control\data\raw\train\n03888257\n03888257_22115.JPEG,parachute
1327,E:\data-version-control\data\raw\train\n03888257\n03888257_22146.JPEG,parachute
1328,E:\data-version-control\data\raw\train\n03888257\n03888257_22147.JPEG,parachute
1329,E:\data-version-control\data\raw\train\n03888257\n03888257_22305.JPEG,parachute
1330,E:\data-version-control\data\raw\train\n03888257\n03888257_22473.JPEG,parachute
1331,E:\data-version-control\data\raw\train\n03888257\n03888257_22484.JPEG,parachute
1332,E:\data-version-control\data\raw\train\n03888257\n03888257_22545.JPEG,parachute
1333,E:\data-version-control\data\raw\train\n03888257\n03888257_226.JPEG,parachute
1334,E:\data-version-control\data\raw\train\n03888257\n03888257_22655.JPEG,parachute
1335,E:\data-version-control\data\raw\train\n03888257\n03888257_22668.JPEG,parachute
1336,E:\data-version-control\data\raw\train\n03888257\n03888257_2267.JPEG,parachute
1337,E:\data-version-control\data\raw\train\n03888257\n03888257_22687.JPEG,parachute
1338,E:\data-version-control\data\raw\train\n03888257\n03888257_22703.JPEG,parachute
1339,E:\data-version-control\data\raw\train\n03888257\n03888257_2276.JPEG,parachute
1340,E:\data-version-control\data\raw\train\n03888257\n03888257_22767.JPEG,parachute
1341,E:\data-version-control\data\raw\train\n03888257\n03888257_22854.JPEG,parachute
1342,E:\data-version-control\data\raw\train\n03888257\n03888257_22893.JPEG,parachute
1343,E:\data-version-control\data\raw\train\n03888257\n03888257_22926.JPEG,parachute
1344,E:\data-version-control\data\raw\train\n03888257\n03888257_22949.JPEG,parachute
1345,E:\data-version-control\data\raw\train\n03888257\n03888257_22956.JPEG,parachute
1346,E:\data-version-control\data\raw\train\n03888257\n03888257_23023.JPEG,parachute
1347,E:\data-version-control\data\raw\train\n03888257\n03888257_23048.JPEG,parachute
1348,E:\data-version-control\data\raw\train\n03888257\n03888257_23069.JPEG,parachute
1349,E:\data-version-control\data\raw\train\n03888257\n03888257_23113.JPEG,parachute
1350,E:\data-version-control\data\raw\train\n03888257\n03888257_23198.JPEG,parachute
1351,E:\data-version-control\data\raw\train\n03888257\n03888257_23204.JPEG,parachute
1352,E:\data-version-control\data\raw\train\n03888257\n03888257_23233.JPEG,parachute
1353,E:\data-version-control\data\raw\train\n03888257\n03888257_23265.JPEG,parachute
1354,E:\data-version-control\data\raw\train\n03888257\n03888257_2327.JPEG,parachute
